district_id,year,function_code,function_name,amount,pct
501,2020,1500,Non-public Programs,0.0,0.0
501,2020,"1600-1800,2750",Community Programs,0.0,0.0
501,2020,5120,Bond Interest,0.0,0.0
501,2020,5310+5390,Charter Schools/Other Agencies,7200.0,0.3
501,2020,3100,Food Service,45735.78,2.1
501,2020,4000,Facility Construction,0.0,
501,2020,5100,Bonds & Notes Principal Repayment,0.0,
503,2020,1100,Regular Education,1330914.0,46.2
503,2020,1200,Special Programs,714577.0,24.8
503,2020,1300,Vocational Programs,0.0,0.0
503,2020,1400,Other Instructional Programs,1075.0,0.0
503,2020,2100,Student Support Services,119744.0,4.2
503,2020,2200,Instructional Staff Support,91775.0,3.2
503,2020,2300&2800,Genral Administration & Business,152594.0,5.3
503,2020,2400,School Administration,175421.0,6.1
503,2020,2500,Business Services,0.0,0.0
503,2020,2600,Plant Operations,151331.0,5.3
503,2020,2700,Transportation,112578.0,3.9
503,2020,2900,Other Support Services,0.0,0.0
503,2020,1500,Non-public Programs,0.0,0.0
503,2020,"1600-1800,2750",Community Programs,0.0,0.0
503,2020,5120,Bond Interest,0.0,0.0
503,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
503,2020,3100,Food Service,30447.82,1.1
503,2020,4000,Facility Construction,0.0,
503,2020,5100,Bonds & Notes Principal Repayment,0.0,
507,2020,1100,Regular Education,6427754.0,58.5
507,2020,1200,Special Programs,1555395.0,14.2
507,2020,1300,Vocational Programs,0.0,0.0
507,2020,1400,Other Instructional Programs,41322.0,0.4
507,2020,2100,Student Support Services,530813.0,4.8
507,2020,2200,Instructional Staff Support,345945.0,3.1
507,2020,2300&2800,Genral Administration & Business,455141.0,4.1
507,2020,2400,School Administration,359670.0,3.3
507,2020,2500,Business Services,4569.0,0.0
507,2020,2600,Plant Operations,543550.0,4.9
507,2020,2700,Transportation,484405.0,4.4
507,2020,2900,Other Support Services,0.0,0.0
507,2020,1500,Non-public Programs,0.0,0.0
507,2020,"1600-1800,2750",Community Programs,0.0,0.0
507,2020,5120,Bond Interest,163090.0,1.5
507,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
507,2020,3100,Food Service,74566.29,0.7
507,2020,4000,Facility Construction,0.0,
507,2020,5100,Bonds & Notes Principal Repayment,230000.0,
509,2020,1100,Regular Education,1000685.0,44.8
509,2020,1200,Special Programs,276341.0,12.4
509,2020,1300,Vocational Programs,0.0,0.0
509,2020,1400,Other Instructional Programs,36314.0,1.6
509,2020,2100,Student Support Services,146964.0,6.6
509,2020,2200,Instructional Staff Support,52239.0,2.3
509,2020,2300&2800,Genral Administration & Business,142115.0,6.4
509,2020,2400,School Administration,192091.0,8.6
509,2020,2500,Business Services,0.0,0.0
509,2020,2600,Plant Operations,189637.0,8.5
509,2020,2700,Transportation,113173.0,5.1
509,2020,2900,Other Support Services,0.0,0.0
509,2020,1500,Non-public Programs,0.0,0.0
509,2020,"1600-1800,2750",Community Programs,0.0,0.0
509,2020,5120,Bond Interest,0.0,0.0
509,2020,5310+5390,Charter Schools/Other Agencies,11990.0,0.5
509,2020,3100,Food Service,74473.79,3.3
509,2020,4000,Facility Construction,101356.0,
509,2020,5100,Bonds & Notes Principal Repayment,0.0,
511,2020,1100,Regular Education,5453146.0,47.6
511,2020,1200,Special Programs,2411899.0,21.1
511,2020,1300,Vocational Programs,0.0,0.0
511,2020,1400,Other Instructional Programs,10760.0,0.1
511,2020,2100,Student Support Services,1196033.0,10.4
511,2020,2200,Instructional Staff Support,582384.0,5.1
511,2020,2300&2800,Genral Administration & Business,247100.0,2.2
511,2020,2400,School Administration,567669.0,5.0
511,2020,2500,Business Services,0.0,0.0
511,2020,2600,Plant Operations,597279.0,5.2
511,2020,2700,Transportation,326315.0,2.8
511,2020,2900,Other Support Services,0.0,0.0
511,2020,1500,Non-public Programs,0.0,0.0
511,2020,"1600-1800,2750",Community Programs,0.0,0.0
511,2020,5120,Bond Interest,0.0,0.0
511,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
511,2020,3100,Food Service,58186.100000000006,0.5
511,2020,4000,Facility Construction,0.0,
511,2020,5100,Bonds & Notes Principal Repayment,0.0,
721,2020,1100,Regular Education,1433872.0,50.7
721,2020,1200,Special Programs,678059.0,24.0
721,2020,1300,Vocational Programs,120.0,0.0
721,2020,1400,Other Instructional Programs,3021.0,0.1
721,2020,2100,Student Support Services,85565.0,3.0
721,2020,2200,Instructional Staff Support,7790.0,0.3
721,2020,2300&2800,Genral Administration & Business,274239.0,9.7
721,2020,2400,School Administration,0.0,0.0
721,2020,2500,Business Services,0.0,0.0
721,2020,2600,Plant Operations,344845.0,12.2
721,2020,2700,Transportation,0.0,0.0
721,2020,2900,Other Support Services,0.0,0.0
721,2020,1500,Non-public Programs,0.0,0.0
721,2020,"1600-1800,2750",Community Programs,0.0,0.0
721,2020,5120,Bond Interest,0.0,0.0
721,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
721,2020,3100,Food Service,0.0,0.0
721,2020,4000,Facility Construction,0.0,
721,2020,5100,Bonds & Notes Principal Repayment,0.0,
513,2020,1100,Regular Education,1056283.0,67.6
513,2020,1200,Special Programs,330360.0,21.1
513,2020,1300,Vocational Programs,0.0,0.0
513,2020,1400,Other Instructional Programs,0.0,0.0
513,2020,2100,Student Support Services,0.0,0.0
513,2020,2200,Instructional Staff Support,0.0,0.0
513,2020,2300&2800,Genral Administration & Business,47935.0,3.1
513,2020,2400,School Administration,0.0,0.0
513,2020,2500,Business Services,438.0,0.0
513,2020,2600,Plant Operations,0.0,0.0
513,2020,2700,Transportation,127520.0,8.2
513,2020,2900,Other Support Services,0.0,0.0
513,2020,1500,Non-public Programs,0.0,0.0
513,2020,"1600-1800,2750",Community Programs,0.0,0.0
513,2020,5120,Bond Interest,0.0,0.0
513,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
513,2020,3100,Food Service,0.0,0.0
513,2020,4000,Facility Construction,0.0,
513,2020,5100,Bonds & Notes Principal Repayment,0.0,
515,2020,1100,Regular Education,4540800.0,37.3
515,2020,1200,Special Programs,2101796.0,17.3
515,2020,1300,Vocational Programs,18379.0,0.2
515,2020,1400,Other Instructional Programs,304938.0,2.5
515,2020,2100,Student Support Services,1171371.0,9.6
515,2020,2200,Instructional Staff Support,1028319.0,8.5
515,2020,2300&2800,Genral Administration & Business,591339.0,4.9
515,2020,2400,School Administration,577201.0,4.7
515,2020,2500,Business Services,0.0,0.0
515,2020,2600,Plant Operations,1168726.0,9.6
515,2020,2700,Transportation,575604.0,4.7
515,2020,2900,Other Support Services,0.0,0.0
515,2020,1500,Non-public Programs,0.0,0.0
515,2020,"1600-1800,2750",Community Programs,0.0,0.0
515,2020,5120,Bond Interest,0.0,0.0
515,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
515,2020,3100,Food Service,83996.0,0.7
515,2020,4000,Facility Construction,0.0,
515,2020,5100,Bonds & Notes Principal Repayment,0.0,
519,2020,1100,Regular Education,1402361.0,69.1
519,2020,1200,Special Programs,451402.0,22.3
519,2020,1300,Vocational Programs,0.0,0.0
519,2020,1400,Other Instructional Programs,0.0,0.0
519,2020,2100,Student Support Services,0.0,0.0
519,2020,2200,Instructional Staff Support,0.0,0.0
519,2020,2300&2800,Genral Administration & Business,38600.0,1.9
519,2020,2400,School Administration,5295.0,0.3
519,2020,2500,Business Services,3824.0,0.2
519,2020,2600,Plant Operations,13566.0,0.7
519,2020,2700,Transportation,113101.0,5.6
519,2020,2900,Other Support Services,0.0,0.0
519,2020,1500,Non-public Programs,0.0,0.0
519,2020,"1600-1800,2750",Community Programs,0.0,0.0
519,2020,5120,Bond Interest,0.0,0.0
519,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
519,2020,3100,Food Service,0.0,0.0
519,2020,4000,Facility Construction,0.0,
519,2020,5100,Bonds & Notes Principal Repayment,0.0,
717,2020,1100,Regular Education,465843.0,43.0
717,2020,1200,Special Programs,106719.0,9.9
717,2020,1300,Vocational Programs,0.0,0.0
717,2020,1400,Other Instructional Programs,4289.0,0.4
717,2020,2100,Student Support Services,5037.0,0.5
717,2020,2200,Instructional Staff Support,16581.0,1.5
717,2020,2300&2800,Genral Administration & Business,0.0,0.0
717,2020,2400,School Administration,282666.0,26.1
717,2020,2500,Business Services,0.0,0.0
717,2020,2600,Plant Operations,194147.0,17.9
717,2020,2700,Transportation,6957.0,0.6
717,2020,2900,Other Support Services,0.0,0.0
717,2020,1500,Non-public Programs,0.0,0.0
717,2020,"1600-1800,2750",Community Programs,0.0,0.0
717,2020,5120,Bond Interest,0.0,0.0
717,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
717,2020,3100,Food Service,0.0,0.0
717,2020,4000,Facility Construction,0.0,
717,2020,5100,Bonds & Notes Principal Repayment,0.0,
525,2020,1100,Regular Education,3668486.0,53.3
525,2020,1200,Special Programs,1040608.0,15.1
525,2020,1300,Vocational Programs,0.0,0.0
525,2020,1400,Other Instructional Programs,12090.0,0.2
525,2020,2100,Student Support Services,483307.0,7.0
525,2020,2200,Instructional Staff Support,179216.0,2.6
525,2020,2300&2800,Genral Administration & Business,286376.0,4.2
525,2020,2400,School Administration,245915.0,3.6
525,2020,2500,Business Services,3399.0,0.0
525,2020,2600,Plant Operations,465745.0,6.8
525,2020,2700,Transportation,346577.0,5.0
525,2020,2900,Other Support Services,0.0,0.0
525,2020,1500,Non-public Programs,0.0,0.0
525,2020,"1600-1800,2750",Community Programs,0.0,0.0
525,2020,5120,Bond Interest,25924.0,0.4
525,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
525,2020,3100,Food Service,122558.8,1.8
525,2020,4000,Facility Construction,0.0,
525,2020,5100,Bonds & Notes Principal Repayment,164103.0,
731,2020,1100,Regular Education,1007249.0,54.9
731,2020,1200,Special Programs,9337.0,0.5
731,2020,1300,Vocational Programs,0.0,0.0
731,2020,1400,Other Instructional Programs,0.0,0.0
731,2020,2100,Student Support Services,36357.0,2.0
731,2020,2200,Instructional Staff Support,0.0,0.0
731,2020,2300&2800,Genral Administration & Business,59019.0,3.2
731,2020,2400,School Administration,365433.0,19.9
731,2020,2500,Business Services,0.0,0.0
731,2020,2600,Plant Operations,358297.0,19.5
731,2020,2700,Transportation,0.0,0.0
731,2020,2900,Other Support Services,0.0,0.0
731,2020,1500,Non-public Programs,0.0,0.0
731,2020,"1600-1800,2750",Community Programs,0.0,0.0
731,2020,5120,Bond Interest,0.0,0.0
731,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
731,2020,3100,Food Service,0.0,0.0
731,2020,4000,Facility Construction,0.0,
731,2020,5100,Bonds & Notes Principal Repayment,0.0,
741,2020,1100,Regular Education,1540210.0,52.3
741,2020,1200,Special Programs,278410.0,9.4
741,2020,1300,Vocational Programs,22806.0,0.8
741,2020,1400,Other Instructional Programs,12076.0,0.4
741,2020,2100,Student Support Services,78130.0,2.7
741,2020,2200,Instructional Staff Support,0.0,0.0
741,2020,2300&2800,Genral Administration & Business,117774.0,4.0
741,2020,2400,School Administration,394288.0,13.4
741,2020,2500,Business Services,0.0,0.0
741,2020,2600,Plant Operations,500349.0,17.0
741,2020,2700,Transportation,0.0,0.0
741,2020,2900,Other Support Services,0.0,0.0
741,2020,1500,Non-public Programs,0.0,0.0
741,2020,"1600-1800,2750",Community Programs,0.0,0.0
741,2020,5120,Bond Interest,3588.0,0.1
741,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
741,2020,3100,Food Service,0.0,0.0
741,2020,4000,Facility Construction,0.0,
741,2020,5100,Bonds & Notes Principal Repayment,0.0,
531,2020,1100,Regular Education,2179045.0,48.3
531,2020,1200,Special Programs,842916.0,18.7
531,2020,1300,Vocational Programs,0.0,0.0
531,2020,1400,Other Instructional Programs,89461.0,2.0
531,2020,2100,Student Support Services,301967.0,6.7
531,2020,2200,Instructional Staff Support,81535.0,1.8
531,2020,2300&2800,Genral Administration & Business,196707.0,4.4
531,2020,2400,School Administration,276971.0,6.1
531,2020,2500,Business Services,1407.0,0.0
531,2020,2600,Plant Operations,374292.0,8.3
531,2020,2700,Transportation,126672.0,2.8
531,2020,2900,Other Support Services,0.0,0.0
531,2020,1500,Non-public Programs,0.0,0.0
531,2020,"1600-1800,2750",Community Programs,0.0,0.0
531,2020,5120,Bond Interest,0.0,0.0
531,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
531,2020,3100,Food Service,39599.71,0.9
531,2020,4000,Facility Construction,56103.0,
531,2020,5100,Bonds & Notes Principal Repayment,0.0,
534,2020,1100,Regular Education,28565749.0,42.4
534,2020,1200,Special Programs,14418839.0,21.4
534,2020,1300,Vocational Programs,109690.0,0.2
534,2020,1400,Other Instructional Programs,1056068.0,1.6
534,2020,2100,Student Support Services,5026982.0,7.5
534,2020,2200,Instructional Staff Support,1653212.0,2.5
534,2020,2300&2800,Genral Administration & Business,2993949.0,4.4
534,2020,2400,School Administration,4827616.0,7.2
534,2020,2500,Business Services,36734.0,0.1
534,2020,2600,Plant Operations,4784986.0,7.1
534,2020,2700,Transportation,3122072.0,4.6
534,2020,2900,Other Support Services,0.0,0.0
534,2020,1500,Non-public Programs,0.0,0.0
534,2020,"1600-1800,2750",Community Programs,205019.0,0.3
534,2020,5120,Bond Interest,42000.0,0.1
534,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
534,2020,3100,Food Service,552976.04,0.8
534,2020,4000,Facility Construction,1424831.0,
534,2020,5100,Bonds & Notes Principal Repayment,1600000.0,
539,2020,1100,Regular Education,1446364.0,51.7
539,2020,1200,Special Programs,272874.0,9.7
539,2020,1300,Vocational Programs,0.0,0.0
539,2020,1400,Other Instructional Programs,4699.0,0.2
539,2020,2100,Student Support Services,31400.0,1.1
539,2020,2200,Instructional Staff Support,119934.0,4.3
539,2020,2300&2800,Genral Administration & Business,185758.0,6.6
539,2020,2400,School Administration,224680.0,8.0
539,2020,2500,Business Services,2943.0,0.1
539,2020,2600,Plant Operations,165103.0,5.9
539,2020,2700,Transportation,108663.0,3.9
539,2020,2900,Other Support Services,0.0,0.0
539,2020,1500,Non-public Programs,0.0,0.0
539,2020,"1600-1800,2750",Community Programs,0.0,0.0
539,2020,5120,Bond Interest,186044.0,6.6
539,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
539,2020,3100,Food Service,50571.37,1.8
539,2020,4000,Facility Construction,0.0,
539,2020,5100,Bonds & Notes Principal Repayment,395972.0,
727,2020,1100,Regular Education,5818504.0,59.3
727,2020,1200,Special Programs,0.0,0.0
727,2020,1300,Vocational Programs,0.0,0.0
727,2020,1400,Other Instructional Programs,0.0,0.0
727,2020,2100,Student Support Services,842263.0,8.6
727,2020,2200,Instructional Staff Support,1864929.0,19.0
727,2020,2300&2800,Genral Administration & Business,739380.0,7.5
727,2020,2400,School Administration,189176.0,1.9
727,2020,2500,Business Services,266973.0,2.7
727,2020,2600,Plant Operations,56426.0,0.6
727,2020,2700,Transportation,0.0,0.0
727,2020,2900,Other Support Services,0.0,0.0
727,2020,1500,Non-public Programs,0.0,0.0
727,2020,"1600-1800,2750",Community Programs,38031.0,0.4
727,2020,5120,Bond Interest,0.0,0.0
727,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
727,2020,3100,Food Service,0.0,0.0
727,2020,4000,Facility Construction,0.0,
727,2020,5100,Bonds & Notes Principal Repayment,0.0,
543,2020,1100,Regular Education,5150368.0,50.6
543,2020,1200,Special Programs,2498852.0,24.5
543,2020,1300,Vocational Programs,0.0,0.0
543,2020,1400,Other Instructional Programs,28191.0,0.3
543,2020,2100,Student Support Services,247045.0,2.4
543,2020,2200,Instructional Staff Support,202030.0,2.0
543,2020,2300&2800,Genral Administration & Business,422161.0,4.1
543,2020,2400,School Administration,319583.0,3.1
543,2020,2500,Business Services,181367.0,1.8
543,2020,2600,Plant Operations,474865.0,4.7
543,2020,2700,Transportation,494249.0,4.9
543,2020,2900,Other Support Services,0.0,0.0
543,2020,1500,Non-public Programs,0.0,0.0
543,2020,"1600-1800,2750",Community Programs,0.0,0.0
543,2020,5120,Bond Interest,0.0,0.0
543,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
543,2020,3100,Food Service,169442.81,1.7
543,2020,4000,Facility Construction,0.0,
543,2020,5100,Bonds & Notes Principal Repayment,0.0,
549,2020,1100,Regular Education,1062650.0,48.0
549,2020,1200,Special Programs,233365.0,10.5
549,2020,1300,Vocational Programs,78261.0,3.5
549,2020,1400,Other Instructional Programs,11106.0,0.5
549,2020,2100,Student Support Services,164770.0,7.4
549,2020,2200,Instructional Staff Support,46878.0,2.1
549,2020,2300&2800,Genral Administration & Business,147519.0,6.7
549,2020,2400,School Administration,150321.0,6.8
549,2020,2500,Business Services,0.0,0.0
549,2020,2600,Plant Operations,132488.0,6.0
549,2020,2700,Transportation,131169.0,5.9
549,2020,2900,Other Support Services,0.0,0.0
549,2020,1500,Non-public Programs,0.0,0.0
549,2020,"1600-1800,2750",Community Programs,0.0,0.0
549,2020,5120,Bond Interest,0.0,0.0
549,2020,5310+5390,Charter Schools/Other Agencies,0.0,0.0
549,2020,3100,Food Service,55012.0,2.5
549,2020,4000,Facility Construction,0.0,
549,2020,5100,Bonds & Notes Principal Repayment,0.0,
551,2020,1100,Regular Education,1940314.0,74.6
551,2020,1200,Special Programs,54765.0,2.1
551,2020,1300,Vocational Programs,0.0,0.0
551,2020,1400,Other Instructional Programs,0.0,0.0
551,2020,2100,Student Support Services,26985.0,1.0
551,2020,2200,Instructional Staff Support,6199.0,0.2
551,2020,2300&2800,Genral Administration & Business,186032.0,7.2
551,2020,2400,School Administration,78552.0,3.0
551,2020,2500,Business Services,0.0,0.0
551,2020,2600,Plant Operations,122583.0,4.7
551,2020,2700,Transportation,157278.0,6.0
